Tx->Rx | Rx->Tx
19  19 |       
20  20 |       
19  19 |       
45  45 |       
19  19 |       
6B  6B |       
19  19 |       
91  91 |       
19  19 |       
B7  B7 |       
19  19 |       
DD  DD |       
1A  1A |       
04  04 |       
1A  1A |       
2A  2A |       
1A  1A |       
51  51 |       
1A  1A |       
77  77 |       
1A  1A |       
9E  9E |       
1A  1A |       
C5  C5 |       
1A  1A |       
EC  EC |       
1B  1B |       
14  14 |       
1B  1B |       
3B  3B |       
1B  1B |       
63  63 |       
1B  1B |       
8A  8A |       
1B  1B |       
B2  B2 |       
1B  1B |       
DA  DA |       
1C  1C |       
02  02 |       
1C  1C |       
2A  2A |       
1C  1C |       
52  52 |       
1C  1C |       
7B  7B |       
1C  1C |       
A3  A3 |       
1C  1C |       
CC  CC |       
1C  1C |       
F5  F5 |       
1D  1D |       
1E  1E |       
1D  1D |       
47  47 |       
1D  1D |       
70  70 |       
1D  1D |       
99  99 |       
1D  1D |       
C3  C3 |       
1D  1D |       
EC  EC |       
1E  1E |       
16  16 |       
1E  1E |       
40  40 |       
1E  1E |       
6A  6A |       
1E  1E |       
94  94 |       
1E  1E |       
BE  BE |       
1E  1E |       
E9  E9 |       
1F  1F |       
13  13 |       
1F  1F |       
3E  3E |       
1F  1F |       
69  69 |       
1F  1F |       
94  94 |       
1F  1F |       
BF  BF |       
1F  1F |       
EA  EA |       
20  20 |       
15  15 |       
20  20 |       
41  41 |       
20  20 |       
6C  6C |       
20  20 |       
98  98 |       
20  20 |       
C4  C4 |       
20  20 |       
F0  F0 |       
21  21 |       
1C  1C |       
21  21 |       
48  48 |       
21  21 |       
75  75 |       
21  21 |       
A1  A1 |       
21  21 |       
CE  CE |       
21  21 |       
FB  FB |       
22  22 |       
27  27 |       
22  22 |       
55  55 |       
22  22 |       
82  82 |       
22  22 |       
AF  AF |       
22  22 |       
DD  DD |       
23  23 |       
0A  0A |       
23  23 |       
38  38 |       
23  23 |       
66  66 |       
23  23 |       
94  94 |       
23  23 |       
C2  C2 |       
23  23 |       
F0  F0 |       
24  24 |       
1F  1F |       
24  24 |       
4D  4D |       
24  24 |       
7C  7C |       
24  24 |       
AB  AB |       
24  24 |       
DA  DA |       
25  25 |       
09  09 |       
25  25 |       
38  38 |       
25  25 |       
68  68 |       
25  25 |       
97  97 |       
25  25 |       
C7  C7 |       
25  25 |       
F7  F7 |       
26  26 |       
27  27 |       
8D  8D |       
7E  7E |       
       | 7E  7E
       | 03  03
       | AB  AB
       | A8  A8
       | 7E  7E
7E  7E |       
03  03 |       
40  40 |       
43  43 |       
02  02 |       
03  03 |       
E8  E8 |       
26  26 |       
57  57 |       
26  26 |       
87  87 |       
26  26 |       
B7  B7 |       
26  26 |       
E8  E8 |       
27  27 |       
18  18 |       
27  27 |       
49  49 |       
27  27 |       
7A  7A |       
27  27 |       
AB  AB |       
27  27 |       
DC  DC |       
28  28 |       
0D  0D |       
28  28 |       
3F  3F |       
28  28 |       
71  71 |       
28  28 |       
A2  A2 |       
28  28 |       
D4  D4 |       
29  29 |       
06  06 |       
29  29 |       
38  38 |       
29  29 |       
6B  6B |       
29  29 |       
9D  9D |       
29  29 |       
D0  D0 |       
2A  2A |       
02  02 |       
2A  2A |       
35  35 |       
2A  2A |       
68  68 |       
2A  2A |       
9B  9B |       
2A  2A |       
CF  CF |       
2B  2B |       
02  02 |       
2B  2B |       
36  36 |       
2B  2B |       
69  69 |       
2B  2B |       
9D  9D |       
2B  2B |       
D1  D1 |       
2C  2C |       
05  05 |       
2C  2C |       
39  39 |       
2C  2C |       
6E  6E |       
2C  2C |       
A2  A2 |       
2C  2C |       
D7  D7 |       
2D  2D |       
0C  0C |       
2D  2D |       
41  41 |       
2D  2D |       
76  76 |       
2D  2D |       
AB  AB |       
2D  2D |       
E1  E1 |       
2E  2E |       
16  16 |       
2E  2E |       
4C  4C |       
2E  2E |       
82  82 |       
2E  2E |       
B7  B7 |       
2E  2E |       
EE  EE |       
2F  2F |       
24  24 |       
2F  2F |       
5A  5A |       
2F  2F |       
91  91 |       
2F  2F |       
C7  C7 |       
2F  2F |       
FE  FE |       
30  30 |       
35  35 |       
30  30 |       
6C  6C |       
30  30 |       
A4  A4 |       
30  30 |       
DB  DB |       
31  31 |       
12  12 |       
31  31 |       
4A  4A |       
31  31 |       
82  82 |       
31  31 |       
BA  BA |       
31  31 |       
F2  F2 |       
32  32 |       
2A  2A |       
32  32 |       
63  63 |       
32  32 |       
9B  9B |       
32  32 |       
D4  D4 |       
33  33 |       
0D  0D |       
33  33 |       
46  46 |       
33  33 |       
7F  7F |       
33  33 |       
B8  B8 |       
33  33 |       
F1  F1 |       
34  34 |       
2B  2B |       
34  34 |       
65  65 |       
34  34 |       
9E  9E |       
34  34 |       
D8  D8 |       
35  35 |       
13  13 |       
35  35 |       
4D  4D |       
35  35 |       
87  87 |       
35  35 |       
C2  C2 |       
35  35 |       
FD  FD |       
36  36 |       
37  37 |       
36  36 |       
72  72 |       
36  36 |       
AE  AE |       
36  36 |       
E9  E9 |       
37  37 |       
24  24 |       
37  37 |       
60  60 |       
37  37 |       
9C  9C |       
37  37 |       
D7  D7 |       
38  38 |       
14  14 |       
38  38 |       
50  50 |       
38  38 |       
8C  8C |       
38  38 |       
C8  C8 |       
39  39 |       
05  05 |       
39  39 |       
42  42 |       
39  39 |       
7F  7F |       
39  39 |       
BC  BC |       
39  39 |       
F9  F9 |       
3A  3A |       
36  36 |       
3A  3A |       
74  74 |       
3A  3A |       
B2  B2 |       
3A  3A |       
EF  EF |       
3B  3B |       
2D  2D |       
3B  3B |       
6B  6B |       
3B  3B |       
AA  AA |       
3B  3B |       
E8  E8 |       
3C  3C |       
27  27 |       
3C  3C |       
65  65 |       
3C  3C |       
A4  A4 |       
3C  3C |       
E3  E3 |       
3D  3D |       
22  22 |       
3D  3D |       
61  61 |       
3D  3D |       
A1  A1 |       
3D  3D |       
E0  E0 |       
3E  3E |       
20  20 |       
3E  3E |       
60  60 |       
3E  3E |       
A0  A0 |       
3E  3E |       
E0  E0 |       
3F  3F |       
21  21 |       
3F  3F |       
61  61 |       
3F  3F |       
A2  A2 |       
3F  3F |       
E2  E2 |       
40  40 |       
23  23 |       
40  40 |       
64  64 |       
40  40 |       
A6  A6 |       
40  40 |       
E7  E7 |       
41  41 |       
29  29 |       
41  41 |       
6A  6A |       
41  41 |       
AC  AC |       
41  41 |       
EE  EE |       
42  42 |       
30  30 |       
42  42 |       
72  72 |       
42  42 |       
B5  B5 |       
42  42 |       
F7  F7 |       
43  43 |       
3A  3A |       
43  43 |       
7D  7D |       
5D  5D |       
43  43 |       
C0  C0 |       
44  44 |       
03  03 |       
44  44 |       
47  47 |       
44  44 |       
8A  8A |       
44  44 |       
CE  CE |       
45  45 |       
12  12 |       
45  45 |       
55  55 |       
45  45 |       
9A  9A |       
45  45 |       
DE  DE |       
46  46 |       
22  22 |       
46  46 |       
67  67 |       
46  46 |       
AB  AB |       
46  46 |       
F0  F0 |       
47  47 |       
35  35 |       
47  47 |       
7B  7B |       
47  47 |       
C0  C0 |       
48  48 |       
05  05 |       
48  48 |       
4B  4B |       
48  48 |       
91  91 |       
48  48 |       
D7  D7 |       
49  49 |       
1D  1D |       
49  49 |       
63  63 |       
49  49 |       
A9  A9 |       
49  49 |       
F0  F0 |       
4A  4A |       
37  37 |       
4A  4A |       
7D  7D |       
5D  5D |       
4A  4A |       
C4  C4 |       
4B  4B |       
0C  0C |       
4B  4B |       
53  53 |       
4B  4B |       
9A  9A |       
4B  4B |       
E2  E2 |       
4C  4C |       
2A  2A |       
4C  4C |       
72  72 |       
4C  4C |       
BA  BA |       
4D  4D |       
02  02 |       
4D  4D |       
4A  4A |       
4D  4D |       
93  93 |       
4D  4D |       
DC  DC |       
4E  4E |       
25  25 |       
4E  4E |       
6E  6E |       
4E  4E |       
B7  B7 |       
4F  4F |       
00  00 |       
4F  4F |       
49  49 |       
4F  4F |       
93  93 |       
4F  4F |       
DD  DD |       
50  50 |       
27  27 |       
50  50 |       
71  71 |       
50  50 |       
BB  BB |       
51  51 |       
06  06 |       
51  51 |       
50  50 |       
51  51 |       
9B  9B |       
51  51 |       
E6  E6 |       
52  52 |       
31  31 |       
52  52 |       
7C  7C |       
52  52 |       
C7  C7 |       
53  53 |       
13  13 |       
53  53 |       
5F  5F |       
53  53 |       
AA  AA |       
53  53 |       
F6  F6 |       
54  54 |       
42  42 |       
54  54 |       
8F  8F |       
54  54 |       
DB  DB |       
55  55 |       
28  28 |       
55  55 |       
75  75 |       
55  55 |       
C2  C2 |       
56  56 |       
0F  0F |       
56  56 |       
5C  5C |       
56  56 |       
A9  A9 |       
56  56 |       
F7  F7 |       
57  57 |       
44  44 |       
57  57 |       
92  92 |       
57  57 |       
E0  E0 |       
58  58 |       
2F  2F |       
58  58 |       
7D  7D |       
5D  5D |       
58  58 |       
CB  CB |       
59  59 |       
1A  1A |       
59  59 |       
69  69 |       
59  59 |       
B8  B8 |       
5A  5A |       
07  07 |       
5A  5A |       
56  56 |       
5A  5A |       
A6  A6 |       
5A  5A |       
F5  F5 |       
5B  5B |       
45  45 |       
5B  5B |       
95  95 |       
5B  5B |       
E5  E5 |       
5C  5C |       
35  35 |       
5C  5C |       
86  86 |       
5C  5C |       
D6  D6 |       
5D  5D |       
27  27 |       
5D  5D |       
78  78 |       
5D  5D |       
C9  C9 |       
5E  5E |       
1A  1A |       
5E  5E |       
6C  6C |       
5E  5E |       
BD  BD |       
5F  5F |       
0F  0F |       
5F  5F |       
61  61 |       
5F  5F |       
B3  B3 |       
60  60 |       
05  05 |       
60  60 |       
57  57 |       
60  60 |       
AA  AA |       
60  60 |       
FC  FC |       
61  61 |       
4F  4F |       
61  61 |       
A2  A2 |       
61  61 |       
F5  F5 |       
62  62 |       
49  49 |       
62  62 |       
9C  9C |       
62  62 |       
F0  F0 |       
63  63 |       
43  43 |       
63  63 |       
97  97 |       
63  63 |       
EB  EB |       
64  64 |       
40  40 |       
64  64 |       
94  94 |       
64  64 |       
E9  E9 |       
65  65 |       
3D  3D |       
65  65 |       
92  92 |       
65  65 |       
E7  E7 |       
66  66 |       
3D  3D |       
66  66 |       
92  92 |       
66  66 |       
E8  E8 |       
67  67 |       
3D  3D |       
67  67 |       
93  93 |       
67  67 |       
E9  E9 |       
68  68 |       
3F  3F |       
68  68 |       
96  96 |       
68  68 |       
EC  EC |       
69  69 |       
43  43 |       
69  69 |       
9A  9A |       
69  69 |       
F1  F1 |       
6A  6A |       
48  48 |       
6A  6A |       
9F  9F |       
6A  6A |       
F7  F7 |       
6B  6B |       
4F  4F |       
6B  6B |       
A7  A7 |       
6B  6B |       
FF  FF |       
6C  6C |       
57  57 |       
6C  6C |       
AF  AF |       
6D  6D |       
08  08 |       
6D  6D |       
60  60 |       
6D  6D |       
B9  B9 |       
6E  6E |       
12  12 |       
6E  6E |       
6B  6B |       
6E  6E |       
C4  C4 |       
6F  6F |       
1E  1E |       
6F  6F |       
78  78 |       
6F  6F |       
D1  D1 |       
70  70 |       
2B  2B |       
70  70 |       
86  86 |       
70  70 |       
E0  E0 |       
71  71 |       
3A  3A |       
71  71 |       
95  95 |       
71  71 |       
F0  F0 |       
72  72 |       
4B  4B |       
72  72 |       
A6  A6 |       
73  73 |       
01  01 |       
73  73 |       
5D  5D |       
73  73 |       
B8  B8 |       
74  74 |       
14  14 |       
74  74 |       
70  70 |       
74  74 |       
CC  CC |       
75  75 |       
28  28 |       
75  75 |       
85  85 |       
75  75 |       
E1  E1 |       
76  76 |       
3E  3E |       
76  76 |       
9B  9B |       
76  76 |       
F8  F8 |       
77  77 |       
56  56 |       
77  77 |       
B3  B3 |       
78  78 |       
11  11 |       
78  78 |       
6E  6E |       
78  78 |       
CC  CC |       
79  79 |       
2A  2A |       
79  79 |       
89  89 |       
79  79 |       
E7  E7 |       
7A  7A |       
46  46 |       
7A  7A |       
A5  A5 |       
7B  7B |       
04  04 |       
7B  7B |       
63  63 |       
7B  7B |       
C2  C2 |       
7C  7C |       
21  21 |       
7C  7C |       
81  81 |       
7C  7C |       
E1  E1 |       
7D  7D |       
5D  5D |       
41  41 |       
7D  7D |       
5D  5D |       
A1  A1 |       
7D  7D |       
5E  5E |       
01  01 |       
7D  7D |       
5E  5E |       
62  62 |       
7D  7D |       
5E  5E |       
C2  C2 |       
7F  7F |       
23  23 |       
7F  7F |       
84  84 |       
7F  7F |       
E5  E5 |       
80  80 |       
47  47 |       
80  80 |       
A8  A8 |       
81  81 |       
0A  0A |       
81  81 |       
6B  6B |       
81  81 |       
CD  CD |       
82  82 |       
30  30 |       
82  82 |       
92  92 |       
82  82 |       
F4  F4 |       
83  83 |       
57  57 |       
83  83 |       
BA  BA |       
84  84 |       
1D  1D |       
84  84 |       
80  80 |       
84  84 |       
E3  E3 |       
85  85 |       
47  47 |       
85  85 |       
AB  AB |       
86  86 |       
0E  0E |       
86  86 |       
72  72 |       
86  86 |       
D7  D7 |       
87  87 |       
3B  3B |       
87  87 |       
9F  9F |       
88  88 |       
04  04 |       
88  88 |       
69  69 |       
88  88 |       
CE  CE |       
89  89 |       
33  33 |       
89  89 |       
99  99 |       
89  89 |       
FE  FE |       
8A  8A |       
64  64 |       
8A  8A |       
CA  CA |       
8B  8B |       
30  30 |       
8B  8B |       
96  96 |       
8B  8B |       
FC  FC |       
8C  8C |       
63  63 |       
8C  8C |       
CA  CA |       
8D  8D |       
31  31 |       
8D  8D |       
98  98 |       
8D  8D |       
FF  FF |       
8E  8E |       
66  66 |       
8E  8E |       
CE  CE |       
8F  8F |       
36  36 |       
8F  8F |       
9E  9E |       
90  90 |       
06  06 |       
90  90 |       
6E  6E |       
90  90 |       
D6  D6 |       
91  91 |       
3F  3F |       
91  91 |       
A8  A8 |       
